label,energy_Ha,energy_solv_Ha
Z25177,-231.25920801589513,-231.25920801589513
Z25178,-265.77963778413965,-265.77963778413965
Z25179,-266.80228800781975,-266.80228800781975
Z25180,-266.78650307133455,-266.78650307133455
Z25181,-267.8023230659384,-267.8023230659384
Z25182,-287.2203640878709,-287.2203640878709
Z25183,-246.5528137768853,-246.5528137768853
Z25184,-262.7382469509357,-262.7382469509357
Z25185,-261.7260181001247,-261.7260181001247
Z25186,-127.56940890289867,-127.56940890289867
Z25187,-266.79262367099375,-266.79262367099375
Z25188,-267.830564920265,-267.830564920265
Z25189,-264.77402197390904,-264.77402197390904
Z25190,-262.7407080530623,-262.7407080530623
Z25191,-267.7993048440831,-267.7993048440831
Z25192,-235.5755449313934,-235.5755449313934
Z25193,-263.62479679379453,-263.62479679379453
Z25194,-265.773480435158,-265.773480435158
Z25195,-265.79962280069117,-265.79962280069117
Z25196,-236.59034843973745,-236.59034843973745
Z25197,-266.7912746033655,-266.7912746033655
Z25198,-262.7414739089428,-262.7414739089428
Z25199,-265.78224845600863,-265.78224845600863
Z25200,-265.77934048212074,-265.77934048212074
Z25201,-264.757297357248,-264.757297357248
Z25202,-267.81780408552675,-267.81780408552675
Z25203,-262.7348469036198,-262.7348469036198
Z25204,-266.80458631044775,-266.80458631044775
Z25205,-265.7965079281177,-265.7965079281177
Z25206,-264.7630975028151,-264.7630975028151
Z25207,-260.5769579244681,-260.5769579244681
Z25208,-250.7572265883427,-250.7572265883427
Z25209,-262.73215685321424,-262.73215685321424
Z25210,-291.3984772466949,-291.3984772466949
Z25211,-263.75479311215184,-263.75479311215184
Z25212,-264.7779519464551,-264.7779519464551
Z25213,-266.8173107633567,-266.8173107633567
Z25214,-261.60997292706077,-261.60997292706077
Z25215,-265.75746765287334,-265.75746765287334
Z25216,-287.2415486023082,-287.2415486023082
Z25217,-264.7568725350801,-264.7568725350801
Z25218,-263.76067190126906,-263.76067190126906
Z25219,-263.77167281095376,-263.77167281095376
Z25220,-265.79386748929744,-265.79386748929744
Z25221,-265.76935899864174,-265.76935899864174
Z25222,-264.77375443884137,-264.77375443884137
Z25223,-265.75957081659897,-265.75957081659897
Z25224,-265.7804811810905,-265.7804811810905
Z25225,-264.74826694623476,-264.74826694623476
Z25226,-263.75243013071633,-263.75243013071633
Z25227,-263.75042288272243,-263.75042288272243
Z25228,-238.78737618231767,-238.78737618231767
Z25229,-266.793207617728,-266.793207617728
Z25230,-264.7610024239405,-264.7610024239405
Z25231,-265.77726745283957,-265.77726745283957
Z25232,-263.7345412955191,-263.7345412955191
Z25233,-265.7802037237058,-265.7802037237058
Z25234,-262.7402490540245,-262.7402490540245
Z25235,-235.5791129231131,-235.5791129231131
Z25236,-266.80524228585404,-266.80524228585404
Z25237,-264.757187844267,-264.757187844267
Z25238,-244.28602847037195,-244.28602847037195
Z25239,-265.7787782174868,-265.7787782174868
Z25240,-263.7321669217936,-263.7321669217936
Z25241,-287.2143243367212,-287.2143243367212
Z25242,-248.5947068270652,-248.5947068270652
Z25243,-266.795658062551,-266.795658062551
Z25244,-245.41489305585915,-245.41489305585915
Z25245,-249.6437577640156,-249.6437577640156
Z25246,-245.43892784774806,-245.43892784774806
Z25247,-263.76779355247265,-263.76779355247265
Z25248,-268.8129106920075,-268.8129106920075
Z25249,-263.7409272252866,-263.7409272252866
Z25250,-263.76256008145816,-263.76256008145816
Z25251,-263.7352171155595,-263.7352171155595
Z25252,-264.7737287143156,-264.7737287143156
Z25253,-263.74847406615123,-263.74847406615123
Z25254,-264.75625000155725,-264.75625000155725
Z25255,-264.76066543265335,-264.76066543265335
Z25256,-264.7787435268614,-264.7787435268614
Z25257,-294.60187489560303,-294.60187489560303
Z25258,-234.5533132824963,-234.5533132824963
Z25259,-263.75402431632557,-263.75402431632557
Z25260,-239.78369294398775,-239.78369294398775
Z25261,-268.8250357634668,-268.8250357634668
Z25262,-263.75654789230026,-263.75654789230026
Z25263,-264.77232636016976,-264.77232636016976
Z25264,-239.94200608528948,-239.94200608528948
Z25265,-262.60820028600665,-262.60820028600665
Z25266,-265.7956961355841,-265.7956961355841
Z25267,-265.7790847068363,-265.7790847068363
Z25268,-264.7630361314466,-264.7630361314466
Z25269,-264.7616025403766,-264.7616025403766
Z25270,-264.75822527764063,-264.75822527764063
Z25271,-264.7703022074875,-264.7703022074875
Z25272,-267.8203188416641,-267.8203188416641
Z25273,-262.7391142349463,-262.7391142349463
Z25274,-266.8011564961806,-266.8011564961806
Z25275,-262.7229607027566,-262.7229607027566
Z25276,-261.4789461577011,-261.4789461577011
Z25277,-264.7637700154165,-264.7637700154165
Z25278,-246.44709295847917,-246.44709295847917
Z25279,-268.80441645360924,-268.80441645360924
Z25280,-266.7788559048195,-266.7788559048195
Z25281,-265.77876094530524,-265.77876094530524
Z25282,-265.78564262343303,-265.78564262343303
Z25283,-248.7233665725639,-248.7233665725639
Z25284,-253.93774851899295,-253.93774851899295
Z25285,-245.56245922529456,-245.56245922529456
Z25286,-246.44063683750574,-246.44063683750574
Z25287,-354.62845526896103,-354.62845526896103
Z25288,-266.79944324276653,-266.79944324276653
Z25289,-232.42029330485389,-232.42029330485389
Z25290,-245.40821533647116,-245.40821533647116
Z25291,-237.76011979855778,-237.76011979855778
Z25292,-263.7439652917761,-263.7439652917761
Z25293,-266.79911874624906,-266.79911874624906
Z25294,-289.2611564958425,-289.2611564958425
Z25295,-248.6123641415308,-248.6123641415308
Z25296,-265.76061927476934,-265.76061927476934
Z25297,-266.78567180166004,-266.78567180166004
Z25298,-264.76786756487314,-264.76786756487314
Z25299,-267.81061628554266,-267.81061628554266
Z25300,-249.6306437682883,-249.6306437682883
Z25301,-263.7488433968422,-263.7488433968422
Z25302,-265.7698823089939,-265.7698823089939
Z25303,-263.76751462511504,-263.76751462511504
Z25304,-265.78668667168466,-265.78668667168466
Z25305,-262.7538628405375,-262.7538628405375
Z25306,-234.5861318974446,-234.5861318974446
Z25307,-245.43183045109734,-245.43183045109734
Z25308,-267.80525786683177,-267.80525786683177
Z25309,-237.88812430363666,-237.88812430363666
Z25310,-265.7718608925162,-265.7718608925162
Z25311,-243.12203667749813,-243.12203667749813
Z25312,-238.76986660012847,-238.76986660012847
Z25313,-249.61643023283239,-249.61643023283239
Z25314,-248.45486830516106,-248.45486830516106
Z25315,-266.7762286957554,-266.7762286957554
Z25316,-247.60548047967458,-247.60548047967458
Z25317,-265.76823079444154,-265.76823079444154
Z25318,-265.7775621824059,-265.7775621824059
Z25319,-286.0911084895925,-286.0911084895925
Z25320,-265.79923472784577,-265.79923472784577
Z25321,-247.604398947114,-247.604398947114
Z25322,-265.77571516145804,-265.77571516145804
Z25323,-265.7665792798893,-265.7665792798893
Z25324,-264.7619523939266,-264.7619523939266
Z25325,-249.7582546881234,-249.7582546881234
Z25326,-267.8270546249816,-267.8270546249816
Z25327,-266.78822661455894,-266.78822661455894
Z25328,-266.79725665807894,-266.79725665807894
Z25329,-267.79703483843343,-267.79703483843343
Z25330,-264.784853469217,-264.784853469217
Z25331,-264.7548752094033,-264.7548752094033
Z25332,-245.43469248833216,-245.43469248833216
Z25333,-266.78630168504736,-266.78630168504736
Z25334,-265.76778576014635,-265.76778576014635
Z25335,-265.7798693048712,-265.7798693048712
Z25336,-262.5265050721588,-262.5265050721588
Z25337,-245.42746536657307,-245.42746536657307
Z25338,-264.7654549718523,-264.7654549718523
Z25339,-264.76736409915515,-264.76736409915515
Z25340,-263.74358530378163,-263.74358530378163
Z25341,-238.9103820445527,-238.9103820445527
Z25342,-248.60958699523093,-248.60958699523093
Z25343,-286.0712208587455,-286.0712208587455
Z25344,-266.77839359834275,-266.77839359834275
Z25345,-264.76100315892694,-264.76100315892694
Z25346,-267.7962686150597,-267.7962686150597
Z25347,-264.76537338835635,-264.76537338835635
Z25348,-263.7347856785136,-263.7347856785136
Z25349,-267.807125099907,-267.807125099907
Z25350,-246.55199941189915,-246.55199941189915
Z25351,-267.8133632973981,-267.8133632973981
Z25352,-263.74741054075866,-263.74741054075866
Z25353,-266.78484530939744,-266.78484530939744
Z25354,-263.74162913734597,-263.74162913734597
Z25355,-261.4630689804165,-261.4630689804165
Z25356,-267.83245493792015,-267.83245493792015
Z25357,-250.6255820628721,-250.6255820628721
Z25358,-263.728291705738,-263.728291705738
Z25359,-264.764624069671,-264.764624069671
Z25360,-266.7746866941841,-266.7746866941841
Z25361,-266.79449310902834,-266.79449310902834
Z25362,-263.7589806974485,-263.7589806974485
Z25363,-267.80383860799753,-267.80383860799753
Z25364,-267.8204125524364,-267.8204125524364
Z25365,-236.60826630689945,-236.60826630689945
Z25366,-265.783986698962,-265.783986698962
Z25367,-264.75520044090723,-264.75520044090723
Z25368,-266.80197637356514,-266.80197637356514
Z25369,-232.43191454310198,-232.43191454310198
Z25370,-263.7466303526424,-263.7466303526424
Z25371,-248.60682381367357,-248.60682381367357
Z25372,-265.797484357616,-265.797484357616
Z25373,-265.7698598919072,-265.7698598919072
Z25374,-265.77535281313834,-265.77535281313834
Z25375,-247.58572036897664,-247.58572036897664
Z25376,-263.74703753513546,-263.74703753513546
Z25377,-266.7751019615281,-266.7751019615281
Z25378,-249.61853339655798,-249.61853339655798
Z25379,-267.80679950090985,-267.80679950090985
Z25380,-263.7735981079585,-263.7735981079585
Z25381,-264.75085887594935,-264.75085887594935
Z25382,-263.74148397752214,-263.74148397752214
Z25383,-264.77532730984353,-264.77532730984353
Z25384,-263.7491785506632,-263.7491785506632
Z25385,-267.7964446443144,-267.7964446443144
Z25386,-263.75593564858775,-263.75593564858775
Z25387,-263.7494155837932,-263.7494155837932
Z25388,-244.41050393801294,-244.41050393801294
Z25389,-266.775523476257,-266.775523476257
Z25390,-267.8147211848638,-267.8147211848638
Z25391,-264.7747235184752,-264.7747235184752
Z25392,-265.7918043823334,-265.7918043823334
Z25393,-262.7371396938494,-262.7371396938494
Z25394,-236.8815107493007,-236.8815107493007
Z25395,-246.42892887085657,-246.42892887085657
Z25396,-250.62754116925356,-250.62754116925356
Z25397,-264.7677389422445,-264.7677389422445
Z25398,-253.7964286318996,-253.7964286318996
Z25399,-243.39485262279928,-243.39485262279928
Z25400,-262.738508973605,-262.738508973605
Z25401,-264.7661318943724,-264.7661318943724
Z25402,-263.7485788017203,-263.7485788017203
Z25403,-244.28604133263482,-244.28604133263482
Z25404,-251.8015894142242,-251.8015894142242
Z25405,-286.071692352553,-286.071692352553
Z25406,-258.4218041973887,-258.4218041973887
Z25407,-265.7887255240959,-265.7887255240959
Z25408,-259.4366444550553,-259.4366444550553
Z25409,-267.80682963535423,-267.80682963535423
Z25410,-267.8063048550292,-267.8063048550292
Z25411,-262.7424165290644,-262.7424165290644
Z25412,-247.584679628164,-247.584679628164
Z25413,-265.7824740968487,-265.7824740968487
Z25414,-251.91420697798034,-251.91420697798034
Z25415,-264.7672740633151,-264.7672740633151
Z25416,-264.76802007456143,-264.76802007456143
Z25417,-266.79032242842,-266.79032242842
Z25418,-265.7933941580239,-265.7933941580239
Z25419,-263.756359368276,-263.756359368276
Z25420,-141.8819995851134,-141.8819995851134
Z25421,-264.7805210915898,-264.7805210915898
Z25422,-265.78354166466676,-265.78354166466676
Z25423,-261.7179181819567,-261.7179181819567
Z25424,-264.76644683606605,-264.76644683606605
Z25425,-263.75262306465936,-263.75262306465936
Z25426,-265.77922214930237,-265.77922214930237
Z25427,-265.77121263446764,-265.77121263446764
Z25428,-265.7769694158343,-265.7769694158343
Z25429,-265.76810768421126,-265.76810768421126
Z25430,-266.7965058694206,-266.7965058694206
Z25431,-264.7578416147139,-264.7578416147139
Z25432,-265.7726355682341,-265.7726355682341
Z25433,-266.814287029103,-266.814287029103
Z25434,-263.76051277670274,-263.76051277670274
Z25435,-265.7854621842596,-265.7854621842596
Z25436,-265.782298067594,-265.782298067594
Z25437,-266.7785857972993,-266.7785857972993
Z25438,-246.42514920303938,-246.42514920303938
Z25439,-231.41821755685785,-231.41821755685785
Z25440,-265.78900592142645,-265.78900592142645
Z25441,-265.78625376466584,-265.78625376466584
Z25442,-265.7944058668718,-265.7944058668718
Z25443,-245.434450310297,-245.434450310297
Z25444,-267.8154708710424,-267.8154708710424
Z25445,-262.7353878536467,-262.7353878536467
Z25446,-266.7913910987178,-266.7913910987178
Z25447,-288.2419765106842,-288.2419765106842
Z25448,-263.7545167572468,-263.7545167572468
Z25449,-266.78873375520914,-266.78873375520914
Z25450,-263.75720938010494,-263.75720938010494
Z25451,-266.7868632146949,-266.7868632146949
Z25452,-267.804251302889,-267.804251302889
Z25453,-267.8081629007739,-267.8081629007739
Z25454,-266.77506851964466,-266.77506851964466
Z25455,-243.25724257981037,-243.25724257981037
Z25456,-290.4161674892884,-290.4161674892884
Z25457,-263.75675589346554,-263.75675589346554
Z25458,-263.74180847403966,-263.74180847403966
Z25459,-250.63388446980696,-250.63388446980696
Z25460,-265.78566945043843,-265.78566945043843
Z25461,-289.552909367018,-289.552909367018
Z25462,-266.79256156463873,-266.79256156463873
Z25463,-265.7856385810075,-265.7856385810075
Z25464,-260.46210122449327,-260.46210122449327
Z25465,-265.7894156763721,-265.7894156763721
Z25466,-264.7766289708458,-264.7766289708458
Z25467,-140.58363536456127,-140.58363536456127
Z25468,-263.7689504211443,-263.7689504211443
Z25469,-268.82412989266766,-268.82412989266766
Z25470,-250.62328192277803,-250.62328192277803
Z25471,-266.78716749908506,-266.78716749908506
Z25472,-261.7242905144749,-261.7242905144749
Z25473,-248.4774933930396,-248.4774933930396
Z25474,-287.24585525540977,-287.24585525540977
Z25475,-289.39999506868196,-289.39999506868196
Z25476,-264.76731044514435,-264.76731044514435
Z25477,-269.82301175704686,-269.82301175704686
Z25478,-264.775390151185,-264.775390151185
Z25479,-264.77134588824595,-264.77134588824595
Z25480,-266.80253496326685,-266.80253496326685
Z25481,-265.79040607061296,-265.79040607061296
Z25482,-264.7723065155356,-264.7723065155356
Z25483,-264.78526028421686,-264.78526028421686
Z25484,-251.7893743069248,-251.7893743069248
Z25485,-267.8128238173441,-267.8128238173441
Z25486,-265.7740382898732,-265.7740382898732
Z25487,-290.41135075559083,-290.41135075559083
Z25488,-262.72623469989645,-262.72623469989645
Z25489,-233.5872731851386,-233.5872731851386
Z25490,-265.76446986877886,-265.76446986877886
Z25491,-264.7761089679327,-264.7761089679327
Z25492,-266.79421601913685,-266.79421601913685
Z25493,-264.7458929400025,-264.7458929400025
Z25494,-266.81976855804425,-266.81976855804425
Z25495,-287.07735814186213,-287.07735814186213
Z25496,-236.74182730953743,-236.74182730953743
Z25497,-264.77067999052264,-264.77067999052264
Z25498,-267.78684020888403,-267.78684020888403
Z25499,-266.7721932526538,-266.7721932526538
Z25500,-265.8006631740106,-265.8006631740106
Z25501,-262.72864104553247,-262.72864104553247
Z25502,-237.75361333101256,-237.75361333101256
Z25503,-250.76985145058777,-250.76985145058777
Z25504,-249.47660126575207,-249.47660126575207
Z25505,-264.7678495577051,-264.7678495577051
Z25506,-263.74390980029915,-263.74390980029915
Z25507,-264.7735357803726,-264.7735357803726
Z25508,-250.90007561474448,-250.90007561474448
Z25509,-264.7685397099813,-264.7685397099813
Z25510,-245.42905808220937,-245.42905808220937
Z25511,-287.2132858008679,-287.2132858008679
Z25512,-264.77548312697087,-264.77548312697087
Z25513,-265.78878763045094,-265.78878763045094
Z25514,-264.7631897436146,-264.7631897436146
Z25515,-237.74179585138236,-237.74179585138236
Z25516,-265.77926514600966,-265.77926514600966
Z25517,-249.63122330510382,-249.63122330510382
Z25518,-246.44611652898087,-246.44611652898087
Z25519,-263.75777384969825,-263.75777384969825
Z25520,-264.77525858861054,-264.77525858861054
Z25521,-267.80308524688667,-267.80308524688667
Z25522,-250.76973091281002,-250.76973091281002
Z25523,-266.8027385545134,-266.8027385545134
Z25524,-265.79252797649303,-265.79252797649303
Z25525,-264.7737018873102,-264.7737018873102
Z25526,-265.79509418168186,-265.79509418168186
Z25527,-263.73687965490853,-263.73687965490853
Z25528,-263.73724163573496,-263.73724163573496
Z25529,-247.56528370325182,-247.56528370325182
Z25530,-266.7986211604226,-266.7986211604226
Z25531,-267.7912967992213,-267.7912967992213
Z25532,-266.7997853789588,-266.7997853789588
Z25533,-266.7990426751515,-266.7990426751515
Z25534,-242.2230762209444,-242.2230762209444
Z25535,-265.7804098874049,-265.7804098874049
Z25536,-263.7620191314312,-263.7620191314312
Z25537,-266.7804372281659,-266.7804372281659
Z25538,-236.58728795616125,-236.58728795616125
Z25539,-286.3621777395961,-286.3621777395961
Z25540,-262.73581451328073,-262.73581451328073
Z25541,-252.91783905978343,-252.91783905978343
Z25542,-236.74683293475255,-236.74683293475255
Z25543,-289.25862630498966,-289.25862630498966
Z25544,-261.71537402636136,-261.71537402636136
Z25545,-262.74356568037837,-262.74356568037837
