KEGG,canon_smiles,smiles,n_electrons,n_carbons,organic,easy,exp_rxn_data,dlpno_data,smiles_ph0,charge_ph0,smiles_ion,charge_ion,josh
C06408,CC1=C(CCC(=O)O)C2=N[C@@]1(C)CC1=N/C(=C(/C)C3=N[C@@](C)(C4N=C([C@H]2C)[C@](C)(CCC(=O)O)[C@H]4CC(=O)O)[C@@](C)(CC(=O)O)[C@@H]3CCC(=O)O)[C@@](C)(CC(=O)O)[C@@H]1CCC(=O)O,CC1=C(CCC(=O)O)C2=N[C@@]1(C)CC1=N/C(=C(/C)C3=N[C@@](C)(C4N=C([C@H]2C)[C@](C)(CCC(=O)O)[C@H]4CC(=O)O)[C@@](C)(CC(=O)O)[C@@H]3CCC(=O)O)[C@@](C)(CC(=O)O)[C@@H]1CCC(=O)O,344,45,True,False,False,False,C[C@H]1C2=[NH+][C@@](C)(CC3=[NH+]\\C(=C(C)/C4=[NH+][C@@](C)(C5[NH+]=C1[C@](C)(CCC(O)=O)[C@H]5CC(O)=O)[C@@](C)(CC(O)=O)[C@@H]4CCC(O)=O)[C@@](C)(CC(O)=O)[C@@H]3CCC(O)=O)C(C)=C2CCC(O)=O,4,OC(=O)CC[C@@H]1C2=N/C(=C(/C)\C3=N[C@@]([C@@]([C@@H]3CCC(=O)O)(C)CC(=O)O)(C)C3N=C([C@H](C4=N[C@](C2)(C)C(=C4CCC(=O)O)C)C)[C@]([C@H]3CC(=O)O)(C)CCC(=O)O)/[C@@]1(C)CC(=O)O,0,False
C01874,Oc1ccccc1I,Oc1ccccc1I,42,6,False,False,False,False,Oc1ccccc1I,0,Oc1ccccc1I,0,False
C16388,CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,416,45,True,False,False,False,CCCCC\\C=C/C\\C=C/C\\C=C/C\\C=C/C\\C=C/CCC(O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)n1cnc2c(N)[nH+]cnc12,1,CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(COP(=O)(OP(=O)(OC[C@H]1O[C@H]([C@@H]([C@@H]1OP(=O)(O)O)O)n1cnc2c1ncnc2N)O)O)(C)C)O)O,0,False
C16593,O=C(O)CCCCCCS,O=C(O)CCCCCCS,60,7,True,True,False,False,OC(=O)CCCCCCS,0,SCCCCCCC(=O)O,0,False
C15730,COC1CC(O)/C=C/C=C/C=C\C(C)C(C(C)C(O)CC(C)O)OC(=O)/C=C\C=C\C=C/C(C)=C/C(C)C(O[C@@H]2O[C@H](C)[C@@H](O)[C@H](O)[C@H]2O)/C=C\C=C\c2coc(n2)C1C,COC1CC(O)/C=C/C=C/C=C\C(C)C(C(C)C(O)CC(C)O)OC(=O)/C=C\C=C\C=C/C(C)=C/C(C)C(O[C@@H]2O[C@H](C)[C@@H](O)[C@H](O)[C@H]2O)/C=C\C=C\c2coc(n2)C1C,332,47,True,False,False,False,COC1CC(O)\\C=C\\C=C\\C=C/C(C)C(OC(=O)\\C=C/C=C/C=C\\C(\\C)=C\\C(C)C(O[C@@H]2O[C@H](C)[C@@H](O)[C@H](O)[C@H]2O)\\C=C/C=C/c2coc([nH+]2)C1C)C(C)C(O)CC(C)O,1,COC1CC(O)/C=C/C=C/C=C\C(C)C(OC(=O)/C=C\C=C\C=C/C(=C/C(C(/C=C\C=C\c2nc(C1C)oc2)O[C@@H]1O[C@H](C)[C@H]([C@@H]([C@H]1O)O)O)C)/C)C(C(CC(O)C)O)C,0,False
C01456,O=C(O)C(CO)c1ccccc1,O=C(O)C(CO)c1ccccc1,64,9,True,True,False,False,OCC(C(O)=O)c1ccccc1,0,OCC(c1ccccc1)C(=O)O,0,False
C06562,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2,110,15,True,False,False,False,O[C@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1ccc(O)c(O)c1,0,Oc1cc2O[C@H](c3ccc(c(c3)O)O)[C@H](Cc2c(c1)O)O,0,False
C00427,CCCCC[C@H](O)/C=C/[C@H]1[C@H]2C[C@H](OO2)[C@@H]1C/C=C\CCCC(=O)O,CCCCC[C@H](O)/C=C/[C@H]1[C@H]2C[C@H](OO2)[C@@H]1C/C=C\CCCC(=O)O,142,20,True,False,False,False,CCCCC[C@H](O)\\C=C\\[C@H]1[C@H]2C[C@H](OO2)[C@@H]1C\\C=C/CCCC(O)=O,0,CCCCC[C@@H](/C=C/[C@H]1[C@@H]2OO[C@H]([C@@H]1C/C=C\CCCC(=O)O)C2)O,0,False
C18066,CC1CCC(C(C)C)OC(=O)C1,CC1CCC(C(C)C)OC(=O)C1,70,10,True,True,False,False,CC(C)C1CCC(C)CC(=O)O1,0,CC1CCC(OC(=O)C1)C(C)C,0,False
C06774,COc1c2c(c(O)c3c1[C@H](O)[C@@H](O)c1cc(C)c(C(=O)O)c(O)c1-3)C(=O)c1cc(O)cc(O)c1C2=O,COc1c2c(c(O)c3c1[C@H](O)[C@@H](O)c1cc(C)c(C(=O)O)c(O)c1-3)C(=O)c1cc(O)cc(O)c1C2=O,184,25,True,False,False,False,COc1c2[C@H](O)[C@@H](O)c3cc(C)c(C(O)=O)c(O)c3-c2c(O)c2C(=O)c3cc(O)cc(O)c3C(=O)c12,0,COc1c2[C@H](O)[C@@H](O)c3c(c2c(c2c1C(=O)c1c(C2=O)cc(cc1O)O)O)c(O)c(c(c3)C)C(=O)O,0,False
C02091,NC(=O)N[C@H](N)C(=O)O,NC(=O)N[C@H](N)C(=O)O,52,3,True,True,False,False,NC(=O)N[C@H]([NH3+])C(O)=O,1,NC(=O)N[C@@H](C(=O)O)[NH3+],1,False
C04147,OC[C@H]1O[C@H](O[C@@H]2[C@H](O)[C@H](O)O[C@H](CO)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,OC[C@H]1O[C@H](O[C@@H]2[C@H](O)[C@H](O)O[C@H](CO)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,136,12,True,False,False,False,OC[C@H]1O[C@H](O[C@@H]2[C@H](O)[C@H](O)O[C@H](CO)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,0,OC[C@H]1O[C@@H](O)[C@H]([C@H]([C@@H]1O)O[C@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)O,0,False
C02256,O[C@H]1CN2CC[C@H](O)[C@@H]2[C@@H](O)[C@@H]1O,O[C@H]1CN2CC[C@H](O)[C@@H]2[C@@H](O)[C@@H]1O,76,8,True,True,False,False,O[C@H]1CC[NH+]2C[C@H](O)[C@@H](O)[C@H](O)[C@@H]12,1,O[C@@H]1[C@@H](O)C[NH+]2[C@@H]([C@H]1O)[C@@H](O)CC2,1,False
C15598,[*]c1cc([C@H]2Oc3cc(O)cc(O)c3C[C@H]2O)cc([*])c1O,[*]c1cc([C@H]2Oc3cc(O)cc(O)c3C[C@H]2O)cc([*])c1O,102,15,False,False,False,False,[*]c1cc([C@H]2Oc3cc(O)cc(O)c3C[C@H]2O)cc([*])c1O,0,Oc1cc2O[C@H](c3cc(*)c(c(c3)*)O)[C@@H](Cc2c(c1)O)O,0,False
C07443,O=C1N=C(O)NC1(c1ccccc1)c1ccccc1,O=C1N=C(O)NC1(c1ccccc1)c1ccccc1,94,15,True,False,False,False,OC1=NC(=O)C(N1)(c1ccccc1)c1ccccc1,0,O=C1N=[C+](NC1(c1ccccc1)c1ccccc1)O,1,False
C10048,COc1cc(O)c2c(=O)cc(-c3ccc(OC)c(-c4c(O)cc(O)c5c(=O)cc(-c6ccc(O)cc6)oc45)c3)oc2c1,COc1cc(O)c2c(=O)cc(-c3ccc(OC)c(-c4c(O)cc(O)c5c(=O)cc(-c6ccc(O)cc6)oc45)c3)oc2c1,210,32,True,False,False,False,COc1cc(O)c2C(=O)C=C(Oc2c1)c1ccc(OC)c(c1)-c1c(O)cc(O)c2C(=O)C=C(Oc12)c1ccc(O)cc1,0,COc1ccc(cc1c1c(O)cc(c2c1oc(cc2=O)c1ccc(cc1)O)O)c1cc(=O)c2c(o1)cc(cc2O)OC,0,False
C09447,C=C1C(=O)O[C@H]2[C@H]1[C@H](OC(=O)/C(C)=C\C)C[C@@]1(CO1)[C@@H]1[C@H](O)[C@H]3O[C@@]3(C)[C@]21O,C=C1C(=O)O[C@H]2[C@H]1[C@H](OC(=O)/C(C)=C\C)C[C@@]1(CO1)[C@@H]1[C@H](O)[C@H]3O[C@@]3(C)[C@]21O,152,20,True,False,False,False,C\\C=C(\\C)C(=O)O[C@@H]1C[C@@]2(CO2)[C@@H]2[C@H](O)[C@H]3O[C@@]3(C)[C@]2(O)[C@H]2OC(=O)C(=C)[C@H]12,0,C/C=C(\C(=O)O[C@@H]1C[C@@]2(CO2)[C@H]2[C@]([C@@H]3[C@@H]1C(=C)C(=O)O3)(O)[C@]1([C@@H]([C@H]2O)O1)C)/C,0,False
C15276,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)[C@H](F)C[C@@]43C)[C@@H]1CC[C@@H]2O,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)[C@H](F)C[C@@]43C)[C@@H]1CC[C@@H]2O,122,19,True,False,False,False,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)[C@H](F)C[C@]34C)[C@@H]1CC[C@@H]2O,0,O=C1C=C2CC[C@@H]3[C@@H]([C@]2(C[C@H]1F)C)CC[C@]1([C@H]3CC[C@@H]1O)C,0,False
C15265,CC(=O)[C@H]1[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,CC(=O)[C@H]1[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,132,22,True,False,False,False,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]2(C)[C@H]1C(C)=O,0,O=C1CC[C@]2(C(=C1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1C[C@@H]([C@@H]2C(=O)C)C)C)C,0,False
C07185,CCCC(CCC)C(=O)O,CCCC(CCC)C(=O)O,60,8,True,True,False,False,CCCC(CCC)C(O)=O,0,CCCC(C(=O)O)CCC,0,False
C10483,O=C(O)C[C@H](OC(=O)/C=C/c1ccc(O)c(O)c1)C(=O)O,O=C(O)C[C@H](OC(=O)/C=C/c1ccc(O)c(O)c1)C(=O)O,112,13,True,False,False,False,OC(=O)C[C@H](OC(=O)\\C=C\\c1ccc(O)c(O)c1)C(O)=O,0,OC(=O)C[C@@H](C(=O)O)OC(=O)/C=C/c1ccc(c(c1)O)O,0,False
C08807,CC(C)(O)/C=C/C(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)CC[C@]12C,CC(C)(O)/C=C/C(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)CC[C@]12C,200,30,True,False,False,False,CC(C)(O)\\C=C\\C(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)CC[C@]12C,0,OC1=C[C@@H]2C(=CC[C@@H]3[C@@]2(C)CC[C@]2([C@@]3(C)C[C@H]([C@@H]2[C@](C(=O)/C=C/C(O)(C)C)(O)C)O)C)C(C1=O)(C)C,0,False
C13947,CCCCCCCCCCCCCCC(OC)C(=O)O,CCCCCCCCCCCCCCC(OC)C(=O)O,120,17,True,False,False,False,CCCCCCCCCCCCCCC(OC)C(O)=O,0,CCCCCCCCCCCCCCC(C(=O)O)OC,0,False
C00604,c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,66,12,True,False,False,False,c1c[nH+]c2c(c1)ccc1ccc[nH+]c21,2,c1ccc2c(n1)c1ncccc1cc2,0,False
C10843,C=C(C(=O)OC1CC2CCC(C1)N2C)c1ccccc1,C=C(C(=O)OC1CC2CCC(C1)N2C)c1ccccc1,106,17,True,False,False,False,C[NH+]1C2CCC1CC(C2)OC(=O)C(=C)c1ccccc1,1,O=C(C(=C)c1ccccc1)OC1CC2CCC(C1)[NH+]2C,1,False
C00295,O=C(O)c1cc(=O)[nH]c(=O)[nH]1,O=C(O)c1cc(=O)[nH]c(=O)[nH]1,58,5,True,True,False,False,OC(=O)C1=CC(=O)NC(=O)N1,0,O=c1[nH]c(=O)[nH]c(c1)C(=O)O,0,False
C12280,CCCCCCC(C/C=C\CCCCCCCC(=O)OC)OC(C)=O,CCCCCCC(C/C=C\CCCCCCCC(=O)OC)OC(C)=O,146,21,True,False,False,False,CCCCCCC(C\\C=C/CCCCCCCC(=O)OC)OC(C)=O,0,CCCCCCC(OC(=O)C)C/C=C\CCCCCCCC(=O)OC,0,False
C10771,O=CN1CCCC[C@@H]1[C@@H]1CC[C@@H]2CCCCN2C1,O=CN1CCCC[C@@H]1[C@@H]1CC[C@@H]2CCCCN2C1,102,15,True,False,False,False,O=CN1CCCC[C@@H]1[C@@H]1CC[C@@H]2CCCC[NH+]2C1,1,O=CN1CCCC[C@@H]1[C@@H]1CC[C@H]2[NH+](C1)CCCC2,1,False
C17125,CC(C)[C@@H]1CC[C@H](C)CC1=O,CC(C)[C@@H]1CC[C@H](C)CC1=O,64,10,True,True,False,False,CC(C)[C@@H]1CC[C@H](C)CC1=O,0,C[C@H]1CC[C@H](C(=O)C1)C(C)C,0,False
C15204,O=C1CC(c2cccc(O)c2)Oc2ccccc21,O=C1CC(c2cccc(O)c2)Oc2ccccc21,90,15,True,False,False,False,Oc1cccc(c1)C1CC(=O)c2ccccc2O1,0,Oc1cccc(c1)C1CC(=O)c2c(O1)cccc2,0,False
C03028,Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)(O)OP(=O)(O)O)c2C)c(N)n1,Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)(O)OP(=O)(O)O)c2C)c(N)n1,168,12,True,False,False,False,Cc1c(CCOP(O)(=O)OP(O)(=O)OP(O)(O)=O)sc[n+]1Cc1c[nH+]c(C)nc1N,2,Cc1ncc(c(n1)N)C[n+]1csc(c1C)CCOP(=O)(OP(=O)(OP(=O)(O)O)O)O,1,False
C17577,O=C1[C@@H](O)[C@H](O)[C@H](O)[C@H](O)[C@H]1O,O=C1[C@@H](O)[C@H](O)[C@H](O)[C@H](O)[C@H]1O,70,6,True,True,False,True,O[C@@H]1[C@H](O)[C@@H](O)C(=O)[C@@H](O)[C@@H]1O,0,O[C@@H]1[C@H](O)[C@H](O)[C@H](C(=O)[C@H]1O)O,0,False
C14903,N#C/C(=C\c1ccc(O)cc1)c1ccc(O)cc1,N#C/C(=C\c1ccc(O)cc1)c1ccc(O)cc1,88,15,True,False,False,False,Oc1ccc(\\C=C(/C#N)c2ccc(O)cc2)cc1,0,N#C/C(=C\c1ccc(cc1)O)/c1ccc(cc1)O,0,False
C07809,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,150,24,True,False,False,False,CC1=C(Oc2c(cccc2C1=O)C(=O)OCC[NH+]1CCCCC1)c1ccccc1,1,O=C(c1cccc2c1oc(c1ccccc1)c(c2=O)C)OCC[NH+]1CCCCC1,1,False
C02778,CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2,CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2,84,15,True,False,False,False,CC(=O)Nc1ccc-2c(Cc3ccccc-23)c1,0,CC(=O)Nc1ccc2c(c1)Cc1c2cccc1,0,False
C10395,O=C1c2ccccc2C(=O)c2c(O)c(O)cc(O)c21,O=C1c2ccccc2C(=O)c2c(O)c(O)cc(O)c21,94,14,True,False,False,False,Oc1cc(O)c2C(=O)c3ccccc3C(=O)c2c1O,0,Oc1c(O)cc(c2c1C(=O)c1ccccc1C2=O)O,0,False
C00222,O=CCC(=O)O,O=CCC(=O)O,34,3,True,True,True,True,OC(=O)CC=O,0,O=CCC(=O)O,0,True
C19750,Oc1cc(O)cc(-c2ccccc2)c1,Oc1cc(O)cc(-c2ccccc2)c1,70,12,True,False,False,False,Oc1cc(O)cc(c1)-c1ccccc1,0,Oc1cc(O)cc(c1)c1ccccc1,0,False
C15092,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1O,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1O,132,20,True,False,False,False,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1O,0,O=C1C=C[C@]2(C(=C1)CC[C@@H]1[C@]2(F)[C@@H](O)C[C@]2([C@H]1C[C@H]([C@@H]2O)C)C)C,0,False
C09379,C=C(C)[C@@H]1[C@@H]2C[C@]3(C)[C@](O)([C@H]1C(=O)O2)[C@H]1O[C@H]1[C@]31CO1,C=C(C)[C@@H]1[C@@H]2C[C@]3(C)[C@](O)([C@H]1C(=O)O2)[C@H]1O[C@H]1[C@]31CO1,108,15,True,False,False,False,CC(=C)[C@@H]1[C@@H]2C[C@@]3(C)[C@@]4(CO4)[C@@H]4O[C@@H]4[C@@]3(O)[C@H]1C(=O)O2,0,O=C1O[C@@H]2[C@H]([C@H]1[C@]1(O)[C@H]3O[C@H]3[C@@]3([C@@]1(C2)C)CO3)C(=C)C,0,False
C19332,OCCN1CC1,OCCN1CC1,36,4,True,True,False,False,OCC[NH+]1CC1,1,OCC[NH+]1CC1,1,False
C06346,Oc1ccc(CC2NCCc3cc(O)c(O)cc32)cc1,Oc1ccc(CC2NCCc3cc(O)c(O)cc32)cc1,104,16,True,False,False,False,Oc1ccc(CC2[NH2+]CCc3cc(O)c(O)cc23)cc1,1,Oc1ccc(cc1)CC1[NH2+]CCc2c1cc(O)c(c2)O,1,False
C08299,CN(C)CCc1c[nH]c2ccc(O)cc12,CN(C)CCc1c[nH]c2ccc(O)cc12,80,12,True,False,False,False,C[NH+](C)CCc1c[nH]c2ccc(O)cc12,1,Oc1ccc2c(c1)c(CC[NH+](C)C)c[nH]2,1,False
C08587,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C23OC2(C)CCCC3(C)C)C(C)(C)CCC1,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C23OC2(C)CCCC3(C)C)C(C)(C)CCC1,222,40,True,False,False,False,C\\C(\\C=C\\C=C(/C)\\C=C\\C1=C(C)CCCC1(C)C)=C/C=C/C=C(\\C)/C=C/C=C(\\C)/C=C/C12OC1(C)CCCC2(C)C,0,C/C(=C\C=C\C=C(\C=C\C=C(\C=C\C12OC2(C)CCCC1(C)C)/C)/C)/C=C/C=C(/C=C/C1=C(C)CCCC1(C)C)\C,0,False
C07967,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,100,12,True,False,False,False,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,0,Clc1cc(Sc2cc(Cl)cc(c2O)Cl)c(c(c1)Cl)O,0,False
C10037,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)ccc12,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)ccc12,100,15,True,False,False,False,OC1=C(Oc2cc(O)ccc2C1=O)c1ccc(O)cc1,0,Oc1ccc(cc1)c1oc2cc(O)ccc2c(=O)c1O,0,False
C15846,CO[C@H]1/C=C/CC/C=C/C(=O)O[C@@H](/C(C)=C/[C@H](C)C(=O)CCCC2CC(=O)NC(=O)C2)[C@@H](C)[C@@H]1O,CO[C@H]1/C=C/CC/C=C/C(=O)O[C@@H](/C(C)=C/[C@H](C)C(=O)CCCC2CC(=O)NC(=O)C2)[C@@H](C)[C@@H]1O,194,27,True,False,False,False,CO[C@H]1\\C=C\\CC\\C=C\\C(=O)O[C@H]([C@@H](C)[C@@H]1O)C(\\C)=C\\[C@H](C)C(=O)CCCC1CC(=O)NC(=O)C1,0,CO[C@H]1/C=C/CC/C=C/C(=O)O[C@H]([C@H]([C@@H]1O)C)/C(=C/[C@@H](C(=O)CCCC1CC(=O)NC(=O)C1)C)/C,0,False
C16319,CC/C=C\C=C\O/C=C/C=C\CCCCCCCC(=O)O,CC/C=C\C=C\O/C=C/C=C\CCCCCCCC(=O)O,118,18,True,False,False,False,CC\\C=C/C=C/O\\C=C\\C=C/CCCCCCCC(O)=O,0,CC/C=C\C=C\O/C=C/C=C\CCCCCCCC(=O)O,0,False
C05682,O=C(O)CP(=O)(O)O,O=C(O)CP(=O)(O)O,48,2,True,True,False,True,OC(=O)CP(O)(O)=O,0,OC(=O)CP(=O)(O)O,0,False
C17822,COc1cc(C)cc(OC)c1OC,COc1cc(C)cc(OC)c1OC,72,10,True,True,False,False,COc1cc(C)cc(OC)c1OC,0,COc1c(OC)cc(cc1OC)C,0,False
C04670,O=C1C[C@@H](C(=O)O)CC[C@@H]1O,O=C1C[C@@H](C(=O)O)CC[C@@H]1O,62,7,True,True,False,True,O[C@H]1CC[C@@H](CC1=O)C(O)=O,0,OC(=O)[C@H]1CC[C@@H](C(=O)C1)O,0,False
C15254,C=CCOc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1C[C@@H](O)[C@@H]2O,C=CCOc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1C[C@@H](O)[C@@H]2O,130,21,True,False,False,False,C[C@]12CC[C@H]3[C@@H](CCc4cc(OCC=C)ccc34)[C@@H]1C[C@@H](O)[C@@H]2O,0,C=CCOc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1C[C@H]([C@@H]2O)O)C,0,False
C03460,C=C(C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,C=C(C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,298,25,True,False,False,False,CC(=C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)n1cnc2c(N)[nH+]cnc12,1,O=C(NCCSC(=O)C(=C)C)CCNC(=O)[C@@H](C(COP(=O)(OP(=O)(OC[C@H]1O[C@H]([C@@H]([C@@H]1OP(=O)(O)O)O)n1cnc2c1ncnc2N)O)O)(C)C)O,0,False
C14695,O=C(O)CN(CC(=O)O)CC(=O)O,O=C(O)CN(CC(=O)O)CC(=O)O,74,6,True,True,False,False,OC(=O)C[NH+](CC(O)=O)CC(O)=O,1,OC(=O)C[NH+](CC(=O)O)CC(=O)O,1,False
C03126,O=C(O)[C@@H]1OC(O)[C@H](OS(=O)(=O)O)[C@@H](O)[C@@H]1O,O=C(O)[C@@H]1OC(O)[C@H](OS(=O)(=O)O)[C@@H](O)[C@@H]1O,100,6,True,True,False,False,OC1O[C@H]([C@@H](O)[C@H](O)[C@H]1OS([O-])(=O)=O)C(O)=O,-1,OC1O[C@@H](C(=O)O)[C@H]([C@@H]([C@H]1OS(=O)(=O)[O-])O)O,-1,False
C02782,O=C(O)C[C@@H](O)[C@H](O)[C@H](O)CO,O=C(O)C[C@@H](O)[C@H](O)[C@H](O)CO,72,6,True,True,True,True,OC[C@@H](O)[C@@H](O)[C@H](O)CC(O)=O,0,OC[C@H]([C@H]([C@@H](CC(=O)O)O)O)O,0,False
C15132,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3[C@@H]3O[C@@H]3[C@]12C,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3[C@@H]3O[C@@H]3[C@]12C,132,21,True,False,False,False,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3[C@@H]3O[C@@H]3[C@]12C,0,O=C1CC[C@]2([C@@H](C1)CC[C@@H]1[C@@H]2[C@@H]2O[C@@H]2[C@]2([C@H]1CC[C@@H]2C(=O)C)C)C,0,False
C15264,CC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,CC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,130,21,True,False,False,False,CC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,0,CC(=O)O[C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CC[C@@H]2[C@]1(C)CCCC2,0,False
C15736,CC[C@H](C)[C@@H]1NC(=O)c2csc(n2)[C@@H](C)NC(=O)[C@H]2N=C(O[C@@H]2C)[C@H](CC(C)C)NC(=O)c2csc(n2)[C@@H](Cc2ccccc2)NC(=O)[C@H]2N=C1O[C@@H]2C,CC[C@H](C)[C@@H]1NC(=O)c2csc(n2)[C@@H](C)NC(=O)[C@H]2N=C(O[C@@H]2C)[C@H](CC(C)C)NC(=O)c2csc(n2)[C@@H](Cc2ccccc2)NC(=O)[C@H]2N=C1O[C@@H]2C,288,38,True,False,False,False,CC[C@H](C)[C@@H]1NC(=O)c2csc(n2)[C@@H](C)NC(=O)[C@H]2N=C(O[C@@H]2C)[C@H](CC(C)C)NC(=O)c2csc(n2)[C@@H](Cc2ccccc2)NC(=O)[C@H]2N=C1O[C@@H]2C,0,CC[C@@H]([C@@H]1NC(=O)c2csc(n2)[C@@H](C)NC(=O)[C@H]2N=C(O[C@@H]2C)[C@@H](NC(=O)c2nc([C@H](NC(=O)[C@H]3N=C1O[C@@H]3C)Cc1ccccc1)sc2)CC(C)C)C,0,False
